GOterm	Canon_input	NonCan_input	Hym_Noncan	Solitary_Imm	Social_Imm	Complex_Imm	Solitary_Random	Social_Random	Complex_Random
GO:0051955	0	0	0	0	0	0	0	0	0
GO:0051966	0	0	0	0	0	0	0	0	0
GO:0060004	0	0	0	0	0	0	0	0	0
GO:0060341	0	0	0	0	0	0	0	0	0
GO:0071214	0	0	0	0	0	0	0	0	0
GO:0071478	0	0	0	0	0	0	0	0	0
GO:0071482	0	0	0	0	0	0	0	0	0
GO:0071484	0	0	0	0	0	0	0	0	0
GO:0071632	0	0	0	0	0	0	0	0	0
GO:0071804	0	0	0	0	0	0	0	0	0
GO:0071805	0	0	0	0	0	0	0	0	0
GO:0098655	0	0	0	0	0	0	0	0	0
GO:0098660	0	0	0	0	0	0	0	0	0
GO:0098662	0	0	0	0	0	0	0	0	0
GO:0099177	0	0	0	0	0	0	0	0	0
GO:0104004	0	0	0	0	0	0	0	0	0
GO:1903294	0	0	0	0	0	0	0	0	0
GO:1903530	0	0	0	0	0	0	0	0	1
GO:2001023	0	0	0	0	0	0	0	0	0
GO:0000220	0	0	0	0	0	0	0	0	0
GO:0005773	0	0	0	0	0	0	0	0	0
GO:0005774	0	0	0	0	0	0	0	0	0
GO:0006403	0	0	0	0	0	0	0	0	0
GO:0006885	0	0	0	0	0	0	0	0	0
GO:0007033	0	0	0	0	0	0	0	1	0
GO:0007035	0	0	0	0	0	0	0	0	0
GO:0007040	0	0	0	0	0	1	0	1	0
GO:0007042	0	0	0	0	0	0	0	0	0
GO:0015078	0	0	0	0	0	0	0	0	0
GO:0015399	0	0	0	0	0	0	0	0	0
GO:0015405	0	0	0	0	0	0	0	0	0
GO:0015988	0	0	0	0	0	0	0	0	0
GO:0015991	0	0	0	0	0	0	0	0	0
GO:0016462	0	0	0	0	0	0	0	0	0
GO:0016469	0	0	0	0	0	0	0	0	0
GO:0016817	0	0	0	0	0	0	0	0	0
GO:0016818	0	0	0	0	0	0	0	0	0
GO:0016887	0	0	0	0	0	0	0	0	0
GO:0017111	0	0	0	0	0	0	0	0	0
GO:0019829	0	0	0	0	0	1	0	0	0
GO:0022853	0	0	0	0	0	0	0	0	0
GO:0030004	0	0	0	0	0	0	0	0	0
GO:0030641	0	0	0	0	0	0	0	0	0
GO:0032991	0	0	0	0	0	0	1	0	0
GO:0033036	0	0	0	0	0	0	0	0	0
GO:0033176	0	0	0	0	0	0	0	0	0
GO:0033177	0	0	0	0	0	0	0	0	0
GO:0033179	0	0	0	0	0	0	0	0	0
GO:0033181	0	0	0	0	0	0	0	0	0
GO:0033227	0	0	0	0	0	0	0	0	0
GO:0035751	0	0	0	0	0	0	0	0	0
GO:0036442	0	0	0	0	0	0	0	0	0
GO:0042623	0	0	0	0	0	0	0	0	0
GO:0042625	0	0	0	0	0	0	0	0	0
GO:0042626	0	0	0	0	0	0	0	0	0
GO:0043492	0	0	0	0	0	0	0	0	0
GO:0044437	0	0	0	0	0	0	0	0	0
GO:0044769	0	0	0	0	0	0	0	0	0
GO:0045169	1	0	0	1	0	1	0	0	0
GO:0045851	0	0	0	0	0	0	0	0	0
GO:0046961	0	0	0	0	0	0	0	0	0
GO:0050657	0	0	0	0	0	0	0	0	0
GO:0050658	0	0	0	0	0	0	0	0	0
GO:0051236	0	0	0	0	0	0	0	0	0
GO:0051452	0	0	0	0	0	0	0	0	0
GO:0051453	0	0	0	0	0	0	0	0	0
GO:0055067	0	0	0	0	0	0	0	0	0
GO:0080171	0	0	0	0	0	1	0	1	0
GO:0090662	0	0	0	0	0	0	0	0	0
GO:0098796	0	0	0	0	0	0	0	0	0
GO:0098797	0	0	0	0	0	0	0	0	1
GO:0099131	0	0	0	0	0	0	0	0	0
GO:0099132	0	0	0	0	0	0	0	0	0
GO:1902600	0	0	0	0	0	0	0	0	0
GO:0000981	0	0	0	0	0	0	0	1	0
GO:0001708	0	0	0	0	1	0	0	0	0
GO:0002376	0	0	0	0	0	0	0	0	0
GO:0002520	0	0	0	0	0	0	0	0	0
GO:0003002	0	0	0	0	0	0	0	0	0
GO:0003676	0	0	0	0	0	0	0	0	0
GO:0003677	0	0	0	0	0	0	0	1	0
GO:0003705	0	0	0	0	0	0	0	0	0
GO:0007350	0	0	0	0	0	0	0	0	0
GO:0007379	0	0	0	0	0	0	0	0	0
GO:0007380	0	0	0	0	0	0	1	0	0
GO:0007383	0	0	0	0	0	0	1	0	0
GO:0007384	0	0	0	0	0	0	1	0	0
GO:0007389	0	0	0	0	0	0	0	0	0
GO:0007494	0	0	0	0	0	0	0	0	0
GO:0007507	0	0	0	0	0	0	0	0	0
GO:0009790	0	0	0	0	0	0	0	0	0
GO:0009798	0	0	0	0	0	0	0	1	0
GO:0009880	0	0	0	0	0	0	0	0	0
GO:0009948	0	0	0	0	0	0	0	0	0
GO:0009952	0	0	0	0	0	0	0	0	0
GO:0010557	0	0	0	0	0	0	0	1	0
GO:0010628	0	0	0	0	0	0	0	1	0
GO:0014016	0	0	0	0	0	0	0	0	1
GO:0014019	0	0	0	0	0	0	0	0	0
GO:0035282	0	0	0	0	1	0	0	0	0
GO:0035287	0	0	0	0	0	0	0	0	0
GO:0035288	0	0	0	0	0	0	1	0	0
GO:0035290	0	0	0	0	0	0	0	0	0
GO:0035292	0	0	0	0	0	0	0	0	0
GO:0035295	0	0	0	0	0	0	0	0	0
GO:0042692	0	0	0	0	0	0	0	0	1
GO:0042693	0	0	0	0	0	0	0	1	0
GO:0042694	0	0	0	0	0	0	1	1	1
GO:0043565	0	0	0	0	0	0	0	0	0
GO:0045165	0	0	0	0	0	0	0	0	1
GO:0045893	0	0	0	0	0	0	0	1	0
GO:0045944	0	0	0	0	0	0	0	0	0
GO:0048513	0	0	0	0	0	0	0	0	1
GO:0048534	0	0	0	0	0	0	0	0	0
GO:0048542	0	0	0	0	0	0	0	0	0
GO:0048565	0	0	0	0	0	0	0	0	0
GO:0048732	0	0	0	0	0	0	0	0	1
GO:0048863	0	0	0	0	0	0	0	0	1
GO:0048864	0	0	0	0	0	0	0	0	0
GO:0051254	0	0	0	0	0	0	0	1	0
GO:0055123	0	0	0	0	0	0	0	0	0
GO:0060322	0	0	0	0	0	0	0	0	0
GO:0061061	0	0	0	0	0	0	0	0	0
GO:0072359	0	0	0	0	0	0	0	0	0
GO:0097065	0	0	0	0	0	0	1	0	0
GO:1902680	0	0	0	0	0	0	0	1	0
GO:1903508	0	0	0	0	0	0	0	1	0
GO:0009607	0	0	0	0	0	0	0	0	0
GO:0009620	0	0	0	0	0	0	0	0	0
GO:0042048	0	0	1	0	0	0	1	0	0
GO:0043207	0	0	0	0	0	0	0	0	0
GO:0051707	0	0	0	0	0	0	0	0	0
GO:0004970	0	0	0	0	0	0	0	0	0
GO:0004972	0	0	0	0	0	0	0	0	0
GO:0005230	0	0	0	0	0	0	0	0	0
GO:0007166	1	0	0	0	0	0	0	0	0
GO:0007215	0	0	0	0	0	0	0	0	0
GO:0007600	0	0	0	0	0	0	0	0	0
GO:0007613	0	0	0	0	0	0	0	0	0
GO:0007616	0	0	0	0	0	0	0	0	1
GO:0008066	0	0	0	0	0	0	0	0	0
GO:0008306	0	0	0	0	0	0	0	0	0
GO:0008328	0	0	0	0	0	0	0	0	0
GO:0008355	0	0	0	0	0	0	0	0	0
GO:0009453	0	0	0	0	0	0	0	0	0
GO:0009636	0	0	0	0	0	0	0	0	0
GO:0015276	0	0	0	0	0	0	0	0	0
GO:0017146	0	0	0	0	0	0	0	0	0
GO:0022824	0	0	0	0	0	0	0	0	0
GO:0022834	0	0	0	0	0	0	0	0	0
GO:0022835	0	0	0	0	0	0	0	0	1
GO:0030534	0	0	0	0	1	1	0	0	0
GO:0034702	0	0	0	0	0	0	0	0	0
GO:0034703	0	0	0	0	0	0	0	0	0
GO:0035235	0	0	0	0	0	0	0	0	0
GO:0042330	0	0	0	0	0	0	0	0	1
GO:0042331	0	0	0	0	0	0	0	0	0
GO:0043235	0	0	0	0	0	0	0	0	0
GO:0045211	0	0	0	0	1	1	0	0	0
GO:0045471	0	0	0	0	1	1	0	0	0
GO:0046677	0	0	0	0	0	0	0	0	0
GO:0048149	0	0	0	0	1	0	0	0	1
GO:0050954	0	0	0	0	0	0	0	0	0
GO:0050975	0	0	0	0	0	0	0	0	0
GO:0072375	0	0	0	0	0	0	0	0	0
GO:0097060	0	0	0	0	0	1	0	0	0
GO:0098590	0	0	0	0	0	0	0	0	0
GO:0098794	0	0	0	0	0	0	0	1	0
GO:0098802	0	0	0	0	0	0	0	0	0
GO:0098878	0	0	0	0	0	0	0	0	0
GO:0099094	0	0	0	0	0	0	0	0	0
GO:1902495	0	0	0	0	0	0	0	0	0
GO:1990351	0	0	0	0	0	0	0	0	0
GO:0005231	0	0	0	0	0	0	0	1	0
GO:0005892	0	0	0	0	0	0	0	0	0
GO:0007271	0	0	0	0	0	0	0	0	0
GO:0017085	0	0	0	0	0	0	0	0	0
GO:0022848	0	0	0	0	0	0	0	0	0
GO:0060078	0	0	0	0	0	0	0	0	0
GO:0060079	0	0	0	0	0	0	0	0	0
GO:0098960	0	0	0	0	0	0	0	0	1
GO:0099529	0	0	0	0	0	0	0	0	0
GO:0099565	0	0	0	0	0	0	0	0	0
GO:1904315	0	0	0	0	0	0	0	0	0
GO:1905114	0	0	0	0	0	0	0	0	0
GO:0001664	0	0	0	0	0	0	0	0	0
GO:0002118	0	0	0	0	0	0	0	1	0
GO:0002121	0	0	0	0	0	0	0	1	0
GO:0005102	0	0	0	0	0	0	0	0	1
GO:0005179	0	0	0	0	0	0	0	0	0
GO:0005184	0	0	0	0	0	0	0	0	0
GO:0005326	0	0	0	0	0	0	0	0	0
GO:0005515	0	0	0	0	0	0	1	0	1
GO:0005615	1	0	1	0	0	0	0	0	0
GO:0006629	0	0	0	0	0	0	0	0	0
GO:0006836	0	0	0	0	0	0	0	0	0
GO:0006937	0	0	0	0	0	0	0	0	0
GO:0006940	0	0	0	0	0	0	0	0	0
GO:0007217	0	0	0	0	0	0	0	0	0
GO:0007218	0	0	0	0	0	0	0	0	1
GO:0007606	0	0	0	0	0	0	0	0	0
GO:0007608	0	0	1	0	0	0	0	0	0
GO:0007628	0	0	0	0	0	0	0	0	0
GO:0008344	0	0	0	0	0	1	0	0	0
GO:0009966	1	0	0	0	0	1	0	0	0
GO:0010469	0	0	0	0	0	0	0	0	0
GO:0019236	0	0	1	0	0	0	0	0	0
GO:0030545	0	0	0	0	0	0	0	0	0
GO:0031646	0	0	0	0	0	0	0	0	0
GO:0043134	0	0	0	0	0	0	0	0	0
GO:0044058	0	0	0	0	0	0	0	0	0
GO:0044238	0	0	0	0	0	0	0	0	0
GO:0044421	0	0	0	0	0	0	0	0	0
GO:0045933	0	0	0	0	0	0	0	0	0
GO:0045987	0	0	0	0	0	0	0	0	0
GO:0048018	0	0	0	0	0	0	0	0	0
GO:0051930	0	0	0	0	0	0	0	0	0
GO:0051931	0	0	0	0	0	0	0	0	0
GO:0060450	0	0	0	0	0	0	0	0	0
GO:0060456	0	0	0	0	0	0	0	0	0
GO:0071855	0	0	0	0	0	0	0	0	0
GO:0071861	0	0	0	0	0	0	0	0	0
GO:0090257	0	0	0	0	0	0	0	0	0
GO:0090659	0	0	0	0	0	0	0	0	0
GO:0098772	0	0	0	0	0	0	0	0	1
GO:1904058	0	0	0	0	0	0	0	0	0
GO:0000049	0	0	0	0	0	0	0	0	0
GO:0003723	0	0	0	0	0	0	1	0	1
GO:0003743	0	0	0	0	0	0	0	0	0
GO:0003924	0	1	0	0	0	1	0	0	0
GO:0006412	0	0	0	0	0	0	0	0	0
GO:0006413	0	0	0	0	0	0	0	0	0
GO:0006518	0	0	0	0	0	0	0	0	0
GO:0006807	0	0	0	1	0	0	0	0	0
GO:0008135	0	0	0	0	0	0	0	0	0
GO:0009059	0	0	0	0	0	0	0	0	0
GO:0010467	0	0	0	0	0	0	0	0	0
GO:0019538	0	0	0	0	0	0	0	0	0
GO:0032543	0	0	0	0	0	0	0	0	0
GO:0034641	0	0	0	0	0	0	0	0	0
GO:0034645	0	0	0	0	0	0	0	0	0
GO:0043043	0	0	0	0	0	0	0	0	0
GO:0043170	0	0	0	0	0	0	0	0	0
GO:0043603	0	0	0	0	0	0	0	0	0
GO:0043604	0	0	0	0	0	0	0	0	0
GO:0044260	0	0	0	0	0	0	0	0	0
GO:0044267	0	0	0	0	0	0	0	0	0
GO:0044271	0	0	0	0	0	0	0	0	0
GO:0140053	0	0	0	0	0	0	1	0	0
GO:1901564	0	0	0	0	0	0	0	0	0
GO:1901566	0	0	0	0	0	0	0	0	0
GO:1901576	0	0	0	0	0	0	0	0	0
GO:0002181	0	0	0	0	0	0	0	0	0
GO:0003735	0	0	0	0	0	0	0	0	0
GO:0005198	0	0	0	0	0	0	0	0	0
GO:0005730	0	1	0	0	0	0	0	0	0
GO:0005829	1	0	0	0	0	0	0	0	0
GO:0005840	0	0	0	0	0	0	0	0	0
GO:0015934	0	0	0	0	0	0	0	0	0
GO:0022625	0	0	0	0	0	0	0	0	0
GO:0022626	0	0	0	0	0	0	0	0	0
GO:0031974	0	0	0	1	0	0	0	0	0
GO:0031981	0	0	0	0	0	0	0	0	0
GO:0043228	0	0	0	0	0	0	0	0	0
GO:0043232	0	0	0	0	0	0	0	0	0
GO:0043233	0	0	0	1	0	0	0	0	0
GO:0044391	0	0	0	0	0	0	0	0	0
GO:0044428	0	0	0	0	0	0	0	0	0
GO:0044445	0	0	0	0	0	0	0	0	0
GO:0070013	0	0	0	1	0	0	0	0	0
GO:1990904	0	0	0	0	0	0	0	0	1
GO:0005549	0	0	1	0	0	0	0	0	0
GO:0008144	0	0	0	0	0	0	0	0	0
GO:0035274	0	0	0	0	0	0	0	0	0
GO:0035275	0	0	0	0	0	0	0	0	0
GO:0008277	0	0	0	0	0	0	0	0	0
GO:0009967	0	0	0	0	0	0	0	0	0
GO:0010578	0	0	0	0	0	0	0	0	0
GO:0010647	0	0	0	0	0	0	0	0	0
GO:0023056	0	0	0	0	0	0	0	0	0
GO:0031279	0	0	0	0	0	0	0	0	0
GO:0045745	0	0	0	0	0	0	0	0	0
GO:0045761	0	0	0	0	0	0	0	0	0
GO:0051339	0	0	0	0	0	0	0	0	0
GO:1900736	0	0	0	0	0	0	0	0	0
GO:1900738	0	0	0	0	0	0	0	0	0
GO:0004969	0	0	0	0	0	0	0	0	1
GO:0008542	0	0	0	0	0	0	0	0	1
GO:0009266	0	0	0	0	1	0	0	0	0
GO:0009743	0	0	0	0	0	0	1	0	0
GO:0009744	0	0	0	0	0	0	1	0	0
GO:0034285	0	0	0	0	0	0	1	0	0
GO:0040040	0	0	0	0	0	0	0	0	0
GO:0043052	0	0	0	0	0	0	0	0	1
GO:0071322	0	0	0	0	0	0	0	1	0
GO:0071324	0	0	0	0	0	0	0	0	0
GO:0071329	0	0	0	0	0	0	0	0	0
GO:0001659	0	0	0	0	0	0	0	0	0
GO:0001932	0	0	0	0	0	0	0	0	0
GO:0003712	0	1	0	0	1	0	0	0	0
GO:0003714	0	0	0	0	0	0	0	1	0
GO:0007562	0	0	0	0	0	0	0	0	0
GO:0008062	0	0	0	0	0	0	0	0	0
GO:0008134	0	0	0	0	0	0	0	0	0
GO:0009410	0	0	0	0	0	0	1	0	0
GO:0009648	0	0	0	1	0	0	0	0	0
GO:0009649	0	0	0	0	0	0	0	0	0
GO:0016545	0	0	0	0	0	0	0	0	0
GO:0031399	0	0	0	0	0	0	0	0	0
GO:0032922	0	0	0	0	0	0	0	0	0
GO:0042220	0	0	0	0	0	0	0	0	0
GO:0042325	0	0	0	0	0	0	0	0	0
GO:0042802	0	0	1	0	0	0	0	0	0
GO:0042803	0	0	0	0	0	0	0	0	0
GO:0043153	0	0	0	1	0	0	0	0	0
GO:0043279	0	0	0	0	0	0	1	0	0
GO:0043392	0	0	0	0	0	0	0	1	0
GO:0044092	0	0	0	0	0	0	0	0	0
GO:0045433	0	0	0	0	0	0	0	0	0
GO:0046982	0	0	0	0	0	0	0	0	0
GO:0046983	0	0	0	0	0	0	0	0	0
GO:0048065	0	0	0	0	0	0	0	0	0
GO:0048148	0	0	0	0	0	0	0	0	1
GO:0048871	0	0	0	0	1	0	0	0	0
GO:0051098	0	0	0	0	0	0	0	0	0
GO:0051100	0	0	0	0	0	0	0	1	0
GO:0051101	0	0	0	0	0	0	0	0	0
GO:0060086	0	0	0	0	0	0	0	0	0
GO:0071684	0	0	0	0	0	0	0	0	0
GO:0072347	0	0	0	0	0	0	0	0	0
GO:1904059	0	0	0	0	1	0	0	0	0
GO:2000677	0	0	0	0	0	0	0	0	0
GO:2000678	0	0	0	0	0	0	0	0	0
GO:0004553	1	0	0	0	0	0	0	0	0
GO:0004556	0	0	0	0	0	0	0	0	0
GO:0005509	0	0	0	0	0	0	0	0	0
GO:0005975	0	0	0	0	0	0	0	1	0
GO:0016160	0	0	0	0	0	0	0	0	0
GO:0016798	1	0	0	0	0	0	0	0	0
GO:0046872	0	0	0	0	0	0	0	0	0
GO:0000902	0	0	0	0	0	1	0	0	0
GO:0000904	0	0	0	0	0	1	0	0	0
GO:0005616	0	0	0	0	0	0	0	0	0
GO:0006928	0	0	0	0	0	0	0	0	0
GO:0006935	0	0	0	0	0	0	0	0	0
GO:0007409	0	0	0	0	0	0	0	0	0
GO:0007411	0	0	0	0	0	0	0	1	1
GO:0008037	0	0	0	0	0	0	0	0	0
GO:0008038	0	0	0	0	0	0	0	0	0
GO:0008039	0	0	0	0	0	0	0	0	0
GO:0008045	0	0	0	0	0	0	0	1	0
GO:0009653	0	0	0	0	0	0	0	1	1
GO:0016201	0	0	0	0	0	0	0	0	0
GO:0030030	0	0	0	0	0	1	0	0	0
GO:0030182	0	0	0	0	0	0	0	0	0
GO:0031175	0	0	0	0	0	0	0	1	0
GO:0032989	0	0	0	0	0	1	0	0	0
GO:0032990	0	0	0	0	0	0	0	0	0
GO:0048666	0	0	0	0	0	0	0	0	0
GO:0048667	0	0	0	0	0	0	0	0	1
GO:0048812	0	0	0	0	0	0	0	0	0
GO:0048858	0	0	0	0	0	0	0	0	0
GO:0050919	0	0	0	0	0	0	0	0	0
GO:0061564	0	0	0	0	0	0	0	0	0
GO:0097485	0	0	0	0	0	0	0	0	0
GO:0120036	0	0	0	0	0	1	0	0	0
GO:0120039	0	0	0	0	0	0	0	0	0
GO:0000578	0	0	0	0	0	0	0	0	0
GO:0002009	0	0	0	0	0	0	0	0	1
GO:0002165	0	0	0	0	1	0	0	0	0
GO:0006325	0	0	0	0	0	0	0	0	0
GO:0006342	0	0	0	0	0	0	0	0	0
GO:0007028	0	0	0	0	0	1	0	0	0
GO:0007308	0	0	0	0	0	0	0	0	0
GO:0007309	0	0	0	0	0	0	0	0	0
GO:0007314	0	0	0	0	0	1	0	0	0
GO:0007315	0	0	0	0	0	1	0	0	0
GO:0007351	0	0	0	0	0	0	0	0	0
GO:0007444	0	0	0	0	0	0	0	0	0
GO:0007472	0	0	0	0	0	0	1	1	0
GO:0007476	0	0	0	0	0	0	1	1	0
GO:0007560	0	0	0	0	1	0	1	0	0
GO:0008358	0	0	0	0	0	1	0	0	0
GO:0008595	0	0	0	0	0	0	0	0	0
GO:0009791	0	0	0	0	0	0	0	0	0
GO:0009886	0	0	0	0	0	0	0	0	0
GO:0009887	0	0	0	0	0	0	0	0	0
GO:0009888	0	0	0	0	0	0	0	0	1
GO:0009994	0	0	0	0	0	0	0	0	0
GO:0016458	0	0	0	0	0	0	0	0	0
GO:0019904	1	0	0	0	0	0	0	0	0
GO:0021700	0	0	0	0	0	0	0	0	0
GO:0031208	0	0	0	0	0	0	0	0	0
GO:0031519	0	0	0	0	0	0	0	0	0
GO:0031935	0	0	0	0	0	0	0	0	0
GO:0033043	0	0	0	0	0	0	0	0	0
GO:0033044	0	0	0	0	0	0	0	0	0
GO:0035107	0	0	0	0	0	0	1	1	0
GO:0035114	0	0	0	0	0	0	1	1	0
GO:0035120	0	0	0	0	0	0	1	1	0
GO:0035220	0	0	0	0	0	0	1	0	0
GO:0035239	0	0	0	0	0	0	0	0	0
GO:0040029	0	0	0	0	0	0	0	1	0
GO:0045814	0	0	0	0	0	0	0	0	0
GO:0048469	0	0	0	0	0	0	0	0	0
GO:0048563	0	0	0	0	1	0	0	0	0
GO:0048569	0	0	0	0	0	0	0	0	0
GO:0048599	0	0	0	0	0	0	0	0	0
GO:0048707	0	0	0	0	0	0	0	0	0
GO:0048729	0	0	0	0	0	0	0	0	1
GO:0048736	0	0	0	0	0	0	1	1	0
GO:0048737	0	0	0	0	0	0	1	1	0
GO:0051276	0	0	0	0	0	0	0	0	0
GO:0060429	0	0	0	0	0	0	0	0	0
GO:0060562	0	0	0	0	0	0	0	0	0
GO:0060968	0	0	0	0	0	0	0	0	0
GO:1902275	0	0	0	0	0	0	0	0	0
GO:0004054	0	0	0	0	0	0	0	0	0
GO:0006793	0	0	0	0	0	0	0	0	0
GO:0006796	0	0	0	0	0	0	0	0	0
GO:0016301	0	0	0	0	0	0	0	0	0
GO:0016310	0	0	0	0	0	0	0	0	0
GO:0016740	0	0	0	1	0	1	0	0	0
GO:0016772	0	0	0	0	0	0	0	0	0
GO:0016775	0	0	0	0	0	0	0	0	0
GO:0019202	0	0	0	0	0	0	0	0	0
GO:0000462	0	1	0	0	0	0	0	0	0
GO:0002164	0	0	0	0	1	0	0	0	0
GO:0006139	0	0	0	0	0	0	0	0	0
GO:0006364	0	0	0	0	0	0	0	0	0
GO:0006396	0	0	0	0	0	0	0	0	0
GO:0006725	0	0	0	0	0	0	0	0	0
GO:0015935	0	0	0	0	0	0	0	0	0
GO:0016070	0	0	0	0	0	0	0	0	0
GO:0016072	0	0	0	0	0	0	0	0	0
GO:0022613	0	0	0	0	0	0	0	0	0
GO:0022627	0	0	0	0	0	0	0	0	0
GO:0030097	0	0	0	0	0	0	0	0	0
GO:0030490	0	0	0	0	0	0	0	0	0
GO:0034470	0	0	0	0	0	0	0	0	0
GO:0034660	0	0	0	0	0	0	0	0	0
GO:0035166	0	0	0	0	0	0	0	0	0
GO:0035167	0	0	0	0	0	0	0	1	0
GO:0042254	0	0	0	0	0	0	0	0	0
GO:0042274	0	0	0	0	0	0	0	0	0
GO:0046483	0	0	0	0	0	0	0	0	0
GO:0090304	0	0	0	0	0	0	0	0	0
GO:1901360	0	0	0	0	0	0	0	0	0
GO:0007602	0	0	0	0	0	0	0	0	0
GO:0007604	0	0	0	0	0	0	0	0	0
GO:0008020	0	0	0	0	0	0	0	0	0
GO:0009411	0	0	0	0	0	0	0	0	0
GO:0009581	0	0	0	0	0	0	0	0	0
GO:0009582	0	0	0	0	0	0	0	0	0
GO:0009583	0	0	0	0	0	0	0	0	0
GO:0009584	0	0	0	0	0	0	0	0	0
GO:0009589	0	0	0	0	0	0	0	0	0
GO:0009881	0	0	0	0	0	0	0	0	0
GO:0016037	0	0	0	0	0	0	0	0	0
GO:0016039	0	0	0	0	0	0	0	0	0
GO:0034644	0	0	0	0	0	0	0	0	0
GO:0051606	0	0	0	0	0	0	0	0	0
GO:0007601	0	0	0	0	0	0	0	0	0
GO:0007605	0	0	0	0	0	0	0	0	0
GO:0009588	0	0	0	0	0	0	0	0	0
GO:0016028	0	0	0	0	0	0	0	0	0
GO:0016038	0	0	0	0	0	0	0	0	0
GO:0042995	0	0	0	0	0	0	0	1	0
GO:0050906	0	0	0	0	0	0	0	0	0
GO:0050908	0	0	0	0	0	0	0	0	0
GO:0050953	0	0	0	0	0	0	0	0	0
GO:0050962	0	0	0	0	0	0	0	0	0
GO:0120025	0	0	0	0	0	0	0	1	0
GO:0000023	0	0	0	0	0	0	0	0	0
GO:0005984	0	0	0	0	0	0	0	0	0
GO:0009311	0	1	0	0	0	0	0	0	0
GO:0015926	0	0	0	0	0	0	0	0	0
GO:0032450	0	0	0	0	0	0	0	0	0
GO:0044262	0	0	0	0	1	0	0	0	0
GO:0090599	0	0	0	0	0	0	0	0	0
GO:0007630	0	0	0	0	1	0	0	0	0
GO:0014069	0	0	0	0	1	1	0	0	0
GO:0030425	0	0	0	0	0	0	1	1	0
GO:0032279	0	0	0	0	1	0	0	0	0
GO:0036477	0	0	0	0	0	0	1	0	0
GO:0042166	0	0	0	0	0	0	0	0	0
GO:0042562	0	0	0	0	0	0	0	0	0
GO:0043005	0	0	0	0	0	0	1	1	1
GO:0043197	0	0	0	0	0	0	0	0	0
GO:0044309	0	0	0	0	0	0	0	0	0
GO:0044463	0	0	0	0	0	0	0	0	0
GO:0097447	0	0	0	0	0	0	1	1	0
GO:0098984	0	0	0	0	1	0	0	0	0
GO:0099572	0	0	0	0	0	0	0	1	0
GO:0120038	0	0	0	0	0	0	0	0	0
GO:0007196	0	0	0	0	0	0	0	0	0
GO:0007216	0	0	0	0	0	0	0	0	0
GO:0007631	0	0	0	0	0	0	0	0	0
GO:0008343	0	0	0	0	0	0	0	0	0
GO:0042734	0	0	0	0	0	0	0	0	0
GO:0001640	0	0	0	0	0	0	0	0	0
GO:0001641	0	0	0	0	0	0	0	0	0
GO:0005496	0	0	0	0	0	0	0	0	0
GO:0007614	0	0	0	0	0	0	1	0	0
GO:0008289	0	0	0	0	0	0	0	0	0
GO:0015485	0	0	0	0	0	0	0	0	1
GO:0016595	0	0	0	0	0	0	0	0	0
GO:0016597	0	0	0	0	0	0	0	0	0
GO:0031406	0	0	0	0	0	0	0	0	0
GO:0032934	1	0	0	0	0	0	0	0	0
GO:0036094	0	0	0	0	0	0	0	0	0
GO:0038037	0	0	0	0	0	0	0	0	1
GO:0038038	0	0	0	0	0	0	0	0	0
GO:0043168	0	0	0	0	0	0	0	0	0
GO:0043177	0	0	0	0	0	0	0	0	0
GO:0043178	0	0	0	0	0	0	0	0	0
GO:0045121	0	0	0	0	0	1	0	0	0
GO:0072553	0	0	0	0	0	0	0	0	0
GO:0097648	0	0	0	0	0	0	0	0	1
GO:0098589	0	0	0	0	0	1	0	0	0
GO:0098857	0	0	0	0	0	1	0	0	0
GO:0098988	0	0	0	0	0	0	0	0	0
GO:0099172	0	0	0	0	0	0	0	0	0
GO:0002252	0	0	0	0	0	0	0	0	0
GO:0004097	1	0	0	0	0	0	0	0	0
GO:0004497	0	0	0	0	0	0	0	0	0
GO:0004503	1	0	0	0	0	0	0	0	0
GO:0006082	0	0	0	0	0	0	0	0	0
GO:0006520	0	0	0	0	0	0	0	0	0
GO:0006570	0	0	0	0	0	0	0	0	0
GO:0006582	0	0	0	0	0	0	0	0	0
GO:0006583	0	0	0	0	0	0	0	0	0
GO:0006584	0	0	0	0	0	0	0	0	0
GO:0006952	0	0	0	0	0	0	0	0	0
GO:0006955	0	0	0	0	0	0	0	1	0
GO:0009072	0	0	0	0	0	0	0	0	0
GO:0009617	1	1	0	0	0	0	0	0	0
GO:0009712	0	0	0	0	0	0	0	0	0
GO:0016491	0	0	0	0	0	0	0	0	0
GO:0016679	0	0	0	0	0	0	0	0	0
GO:0016682	1	0	0	0	0	0	0	0	0
GO:0016705	0	0	0	0	0	0	0	0	0
GO:0016716	1	0	0	0	0	0	0	0	0
GO:0017144	0	1	0	0	0	0	0	0	0
GO:0018958	0	0	0	0	0	0	0	0	0
GO:0019438	0	0	0	0	0	0	0	1	0
GO:0019752	0	1	0	0	0	0	0	0	0
GO:0035006	0	0	0	0	0	0	0	0	0
GO:0035010	0	0	0	0	0	0	0	0	0
GO:0035011	0	0	0	0	0	0	0	0	1
GO:0036263	1	0	0	0	0	0	0	0	0
GO:0036264	1	0	0	0	0	0	0	0	0
GO:0042417	0	0	0	0	0	0	0	0	0
GO:0042438	0	0	0	0	0	0	0	0	0
GO:0042440	0	0	0	0	0	0	0	0	0
GO:0042742	1	0	0	0	0	0	0	0	0
GO:0043436	0	0	0	0	0	0	0	0	0
